ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
6568,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7
5628,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6
5631,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4
4974,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7
8416,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6
5454,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5
4095,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7
5474,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6
4268,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4
10701,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4
3507,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6
2079,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1
626,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4
4426,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7
2591,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2
10509,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8
6382,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4
6673,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8
7441,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7
1071,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5
10061,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7
7187,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3
8775,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7
1612,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6
2345,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2
322,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4
10897,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6
123,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2
6103,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4
7899,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7
10500,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5
1655,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7
2406,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5
2712,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3
5517,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8
10643,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5
2254,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5
10281,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4
6958,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6
954,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5
5079,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8
10339,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6
4643,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8
3117,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7
6497,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8
5396,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4
5250,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1
1052,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7
2802,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2
6343,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2
6507,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3
7901,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4
4865,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7
2686,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7
3107,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2
7734,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1
1146,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8
11031,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5
7428,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1
975,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6
1103,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6
3422,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6
1055,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4
6544,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3
1241,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9
2909,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3
5802,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6
1407,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7
6183,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4
340,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5
5991,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7
3104,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2
9729,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7
1008,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6
11091,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4
3969,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5
1916,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7
9907,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4
87,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7
8659,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2
6262,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2
6147,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7
8832,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7
10067,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7
7532,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8
4915,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5
2115,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5
2088,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2
2493,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5
6292,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2
1631,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6
10104,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7
3006,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7
3919,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3
11181,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0
642,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8
4369,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2
10127,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7
271,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6
4973,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7
2948,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2
2715,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9
10432,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8
9216,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6
7124,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5
9727,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6
5136,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6
9790,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4
1818,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9
1100,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5
7873,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5
10609,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4
6950,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7
7233,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4
9481,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8
7699,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6
2711,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7
8933,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6
8726,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6
1515,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3
5186,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6
10157,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4
5667,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6
902,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6
977,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6
7313,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3
7600,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7
9706,2013-06-24,98,62,1,20,4,0,7,2,2,1,3,8
2429,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2
3520,2013-03-27,94,162,28,818,0,28,56,0,4,3,7,3
10394,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1
4548,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4
9362,2014-03-05,14,492,5,32,13,5,21,1,9,1,7,6
3968,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7
4084,2014-01-17,41,224,155,155,192,93,54,2,6,4,11,4
6721,2013-07-29,21,572,19,286,50,38,248,3,6,3,5,3
2829,2014-03-10,25,626,0,70,0,7,28,2,9,3,8,6
1772,2013-01-11,2,1074,37,518,193,92,129,1,5,6,7,2
1544,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2
492,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8
4377,2013-01-07,32,254,10,44,30,10,227,2,7,3,3,7
4541,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5
1321,2013-11-04,49,22,2,18,0,2,12,3,3,0,3,8
8858,2013-03-07,69,516,0,21,0,0,5,4,8,2,7,8
3266,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2
11187,2013-05-20,23,2,8,10,12,14,23,3,2,1,3,5
8207,2014-03-18,18,28,0,9,3,0,0,1,1,0,3,4
9723,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5
2666,2014-02-06,21,519,50,167,130,0,41,1,8,3,11,3
5721,2014-05-11,60,611,76,749,59,45,26,1,7,10,6,2
10652,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2
1646,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3
4418,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2
2656,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7
7990,2012-08-02,2,9,1,2,3,2,0,1,0,0,3,6
8722,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3
7118,2012-08-01,61,833,80,363,52,26,174,2,9,5,6,6
2980,2013-03-22,52,12,0,13,4,2,4,4,3,0,3,8
1839,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7
10722,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6
2632,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6
9014,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8
7620,2013-08-05,71,5,11,16,21,8,45,2,2,2,2,8
10968,2012-11-23,0,266,21,300,65,8,44,4,8,8,6,6
11133,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8
2736,2013-01-02,88,366,124,156,71,78,54,2,5,5,11,2
1876,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6
5959,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8
1092,2012-08-11,17,269,129,495,182,43,29,4,9,3,4,7
4333,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7
3850,2012-12-07,52,3,3,3,15,4,15,1,1,0,3,6
6168,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4
607,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8
10469,2014-02-05,42,519,71,860,93,27,53,1,6,2,9,2
6983,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7
3661,2012-10-12,42,594,51,631,72,55,32,1,4,6,8,2
9303,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13
692,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6
736,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8
9589,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1
4838,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8
9246,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7
6261,2013-11-26,81,270,31,88,11,48,22,3,3,2,10,4
7366,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1
10659,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7
1448,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4
4286,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4
4749,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7
4478,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8
4201,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5
8720,2012-08-12,53,32,2,1607,12,4,22,0,0,0,1,0
10084,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7
7004,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9
9817,2012-08-21,71,853,10,143,13,10,20,2,9,4,12,8
8080,2012-08-17,50,5,1,6,3,4,3,1,0,0,3,4
9432,2013-06-02,23,9,14,18,8,1,12,4,3,1,3,6
8372,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7
10870,2013-06-13,46,709,43,182,42,118,247,2,9,3,4,5
4001,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7
7270,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6
8235,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3
9405,2012-10-15,40,84,3,61,2,1,21,3,3,1,4,7
